,순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량,시작시간
4713,1562,P15,2020-04-02,주간,190905-19234-084,1,"20,19,07",가열로19호기,"6522.00 X 5342.00 X 201.00
",S355Mn,2차작업 자리 비워 둘 것,,CARBON,1,25950,1,20.24,2020-04-01 19:11
4714,1563,P15,2020-04-02,주간,190803-19334-003,1,"20,19,07",가열로19호기,"1844.00 X 0.00 X 565.00
",SF490N,코깅바 FLAT DIE로 작업 요청,,CARBON,1,14240,1,11.11,2020-04-01 19:11
4715,1561,P15,2020-04-02,주간,190815-15111-001,"1,2","20,19,07",가열로19호기,"745.00 X 0.00 X 12007.00
",SF490V,"4/1 18시 입고 예정  시방서 참고
4/2 야간작업분",,CARBON,2,55100,2,42.98,2020-04-01 19:11
4716,1566,P15,2020-04-02,야간,191225-15111-003,1,"06,13,19",가열로19호기,"930.00 X 0.00 X 9082.00
",S45C,"4/1 23~4/2 02시 입고예정(열괴) 
시방서 참고  4/2 야간작업분",,CARBON,1,39600,1,12.16,2020-04-02 13:20
4717,1567,P15,2020-04-02,야간,190815-15111-001,"1,2","06,13,19",가열로19호기,"745.00 X 0.00 X 12007.00
",SF490V,4/1 18시 입고 예정  시방서 참고,,CARBON,2,55100,2,16.92,2020-04-02 13:20
4718,1685,P15,2020-04-04,주간,190424-15198-028,1,"06,13,19,20",가열로19호기,"608.00 X 0.00 X 9036.00
",SF490VM1,"4/3 06~07시 입고 예정(열괴)  
시방서 참고",19호기,CARBON,1,40100,1,42.77,2020-04-03 03:48
4719,1686,P15,2020-04-04,주간,200116-17035-002,1,"06,13,19,20",가열로19호기,"1435.00 X 850.00 X 5931.00
",SF490VM1,"4/3 06~07시 입고 예정(열괴)  COG
4/4 야간작업분",19호기,CARBON,1,45100,1,48.1,2020-04-03 03:48
4720,1687,P15,2020-04-04,주간,200228-12005-001,1,"06,13,19,20",가열로19호기,"1810.00 X 959.00 X 1640.00
",SF490V,4/3 06~07시 입고 예정(열괴)  COG,19호기,CARBON,1,41600,1,44.37,2020-04-03 03:48
4721,1688,P15,2020-04-04,주간,180530-12005-049,1,"06,13,19,20",가열로19호기,"1780.00 X 926.20 X 1600.00
",SF490V,4/3 06~07시 입고 예정(열괴)  COG,19호기,CARBON,1,40100,1,42.77,2020-04-03 03:48
4722,1755,P15,2020-04-06,주간,200212-15045-006,"3,4","20,19,17,06",가열로19호기,"1474.00 X 0.00 X 3726.00
",S30Mn,"400T  4/6 투입  4/6 야간작업분
소재 사이즈 : SQ398*2000*3670",19호기,CARBON,2,22930,2,48.38,2020-04-04 17:00
4723,1754,P15,2020-04-06,주간,191020-15200-006,1,"20,19,17,06",가열로19호기,"5793.00 X 5531.30 X 444.10
",A350LF3,"2차작업  높이 다지기  4/4 주간 투입
오후 작업 요청",19호기,ALLOY,1,44500,1,93.89,2020-04-04 17:00
4724,1756,P15,2020-04-06,주간,200116-17035-002,1,"20,19,17,06",가열로19호기,"1435.00 X 850.00 X 5931.00
",SF490VM1,"코깅바 사용  1차작업  4/4 투입
4/6 야간작업분",19호기,CARBON,1,38000,1,80.18,2020-04-04 17:00
4725,1766,P15,2020-04-06,야간,200212-15045-006,"3,4","19,07,06",가열로19호기,"1474.00 X 0.00 X 3726.00
",S30Mn,"400T  1,2차작업  시방서 참고 투입완료
소재 사이즈 : SQ398*2000*3670",,CARBON,2,22930,2,8.1,2020-04-06 17:09
4726,1764,P15,2020-04-06,야간,191020-15200-006,1,"19,07,06",가열로19호기,"5793.00 X 5531.30 X 444.10
",A350LF3,3차작업(마무리)  자리 비워 둘 것,,ALLOY,1,44500,1,15.73,2020-04-06 17:09
4727,1765,P15,2020-04-06,야간,200116-17035-002,1,"19,07,06",가열로19호기,"1435.00 X 850.00 X 5931.00
",SF490VM1,"코깅바 사용  1차작업   투입완료
시방서 참고",,CARBON,1,38000,1,13.43,2020-04-06 17:09
4728,1826,P15,2020-04-07,주간,200116-17035-002,1,"20,19,17,07",가열로19호기,"1435.00 X 850.00 X 5931.00
",SF490VM1,"2,3차작업(마무리) 시방서 참고",,CARBON,1,38000,1,89.58,2020-04-06 23:10
4729,1825,P15,2020-04-07,주간,200214-15226-002,1,"20,19,17,07",가열로19호기,"3910.00 X 0.00 X 104.00
",A266MGr2,"2,3차작업(마무리)  자리 비워 둘 것
외경절단치수 : 4200 X 150(시편있음)",,CARBON,1,17500,1,41.25,2020-04-06 23:10
4730,1824,P15,2020-04-07,주간,200214-15226-001,1,"20,19,17,07",가열로19호기,"3910.00 X 0.00 X 104.00
",A266MGr2,"2,3차작업(마무리)  자리 비워 둘 것
외경절단치수 : 4200 X 150(시편있음)",,CARBON,1,17500,1,41.25,2020-04-06 23:10
4731,1889,P15,2020-04-08,주간,200306-19334-001,1,"07,13,17,19",가열로19호기,"1392.00 X 636.00 X 1386.00
",A350LF2,4/7 20~21시 입고 예정(열괴)  COG,,CARBON,1,22850,1,90.13,2020-04-07 18:37
4732,1893,P15,2020-04-08,주간,200318-19240-001,"5,6,7,8","07,13,17,19",가열로19호기,"4660.00 X 3400.00 X 125.00
",TWS355,"1000 R/BLOOM   test 건
절단여부 확인(4/3 주)",,CARBON,16,12425,4,49.01,2020-04-07 18:37
4733,1894,P15,2020-04-08,주간,200318-19240-001,1,"07,13,17,19",가열로19호기,"4660.00 X 3400.00 X 125.00
",TWS355,"1000 R/BLOOM   test 건
절단여부 확인(4/3 주)",,CARBON,4,14180,1,55.93,2020-04-07 18:37
4734,1891,P15,2020-04-08,주간,200212-15045-003,"5,6","07,13,17,19",가열로19호기,"1750.00 X 542.00 X 835.00
",S20CrMoVS,2차작업 금형작업  시방서 참고,,ALLOY,2,13200,2,52.07,2020-04-07 18:37
4735,1968,P15,2020-04-09,야간,200317-94594-001,1,"06,13,17,19",가열로19호기,"1738.00 X 578.00 X 780.00
",S17MoS,"300T  1차작업  4/8 야간투입
시방서참고",,,1,14800,1,66.01,2020-04-08 19:00
4736,1967,P15,2020-04-09,야간,200319-17880-001,1,"06,13,17,19",가열로19호기,"2870.00 X 0.00 X 242.00
",F304L,"4/8 주간투입(냉괴) 절단반  COG
4/10 주간작업분",,SUS 304,1,25000,1,111.5,2020-04-08 19:00
4737,1971,P15,2020-04-09,야간,200324-15007-004,1,"06,13,17,19",가열로19호기,"1526.00 X 0.00 X 261.00
",F347H,"4/8 주간투입(냉괴) 절단반  COG
4/10 주간작업분  가열시간 참고",,SUS,1,22600,1,100.8,2020-04-08 19:00
4738,1970,P15,2020-04-09,야간,200228-14072-007,"1,2","06,13,17,19",가열로19호기,"2452.70 X 1972.00 X 547.70
",F304L,"300T  1차작업  4/8 야간투입
공장안 또는 150톤 크레인장
4/10 주간작업분",,SUS 304,2,10140,2,45.23,2020-04-08 19:00
4739,2017,P15,2020-04-10,주간,200228-14072-007,"1,2","20,19,17,07",가열로19호기,"2452.70 X 1972.00 X 547.70
",F304L,300T  1차작업,,SUS 304,2,10140,2,-4.25,2020-04-10 03:15
4740,2022,P15,2020-04-10,주간,200324-15007-004,1,"20,19,17,07",가열로19호기,"1526.00 X 0.00 X 261.00
",F347H,투입완료  COG  1차작업,,SUS,1,22600,1,-9.48,2020-04-10 03:15
4741,2020,P15,2020-04-10,주간,200319-17880-001,1,"20,19,17,07",가열로19호기,"2870.00 X 0.00 X 242.00
",F304L,투입완료  COG  1차작업,,SUS 304,1,25000,1,-10.49,2020-04-10 03:15
4742,2019,P15,2020-04-10,주간,200317-94594-001,1,"20,19,17,07",가열로19호기,"1738.00 X 578.00 X 780.00
",S17MoS,"2,3차작업  시방서 참고
4차작업 : 4/13(금형작업)",,,1,14800,1,-6.21,2020-04-10 03:15
4743,2027,P15,2020-04-10,야간,200319-17880-001,1,"20,19,06",가열로19호기,"2870.00 X 0.00 X 242.00
",F304L,"2,3차작업   COG",,SUS 304,1,25000,1,23.74,2020-04-10 17:03
4744,2028,P15,2020-04-10,야간,200228-14072-007,"1,2","20,19,06",가열로19호기,"2452.70 X 1972.00 X 547.70
",F304L,"2,3차작업  작업후 밖으로 빼냄
가우징 작업 할 수 있도록 작업 요청",,SUS 304,2,10140,2,9.63,2020-04-10 17:03
4745,2031,P15,2020-04-10,야간,200324-15007-004,1,"20,19,06",가열로19호기,"1526.00 X 0.00 X 261.00
",F347H,"2,3차작업   COG",,SUS,1,22600,1,21.46,2020-04-10 17:03
4746,2076,P15,2020-04-13,주간,191226-17035-001,1,"20,19,17,18",가열로19호기,"1400.00 X 815.00 X 5310.00
",TWS355,"3,4차작업(마무리)   시방서 참고",19호기,CARBON,1,36200,1,-,2020-04-11 07:00
4747,2077,P15,2020-04-13,주간,200306-19334-001,1,"20,19,17,18",가열로19호기,"1392.00 X 636.00 X 1386.00
",A350LF2,"코깅바 사용  4/10 투입  1차작업
시방서 참고",19호기,CARBON,1,19000,1,-,2020-04-11 07:00
4748,2078,P15,2020-04-13,주간,200319-17880-001,1,"20,19,17,18",가열로19호기,"2870.00 X 0.00 X 242.00
",F304L,"4/11 투입(냉괴) 절단반  1050 X L
1,2차작업  첫작업 요청",19호기,SUS 304,1,32100,1,-,2020-04-11 07:00
4749,2079,P15,2020-04-13,주간,191008-19313-001,"1,2","20,19,17,18",가열로19호기,"1397.00 X 902.97 X 1122.68
",A694F70,"코깅바  필히 투입  4/10 투입
단조입회",19호기,CARBON,2,11750,2,-,2020-04-11 07:00
4750,2139,P15,2020-04-14,주간,200312-15133-002,1,"19,18,17",가열로19호기,"1587.50 X 374.70 X 814.40
",A350LF2,2차작업 시방서 참고  자리 비워 둘 것,19호기,CARBON,1,15200,1,35.81,2020-04-13 18:49
4751,2138,P15,2020-04-14,주간,200213-19151-004,1,"19,18,17",가열로19호기,"1551.00 X 1103.00 X 2543.00
",F22,"2,3차작업  시방서참고  자리 비워 둘 것",19호기,ALLOY,1,27900,1,65.73,2020-04-13 18:49
4752,2137,P15,2020-04-14,주간,200310-15226-001,1,"19,18,17",가열로19호기,"3344.00 X 0.00 X 260.00
",F22,"2차작업  단조후 외경절단
자리 비워 둘 것  첫작업 요청",19호기,ALLOY,1,23800,1,56.07,2020-04-13 18:49
4753,2150,P15,2020-04-14,주간,191008-19313-001,"1,2","19,18,17",가열로19호기,"1397.00 X 902.97 X 1122.68
",A694F70,"코깅바  필히 투입  4/10 투입
단조입회",,CARBON,2,11750,2,27.68,2020-04-13 18:49
4754,2209,P15,2020-04-15,주간,200213-19151-004,1,"19,18,06",가열로19호기,"1551.00 X 1103.00 X 2543.00
",F22,3차작업  시방서참고  자리 비워 둘 것,18(19)호기,ALLOY,1,27900,1,68.77,2020-04-14 16:31
4755,2204,P15,2020-04-15,주간,200228-14072-012,1,"19,18,06",가열로19호기,"1640.00 X 966.80 X 660.80
",F304L,"2,3차작업  작업후 밖으로 빼냄
가우징 작업 할 수 있도록 작업 요청",18(19)호기,SUS 304,1,9470,1,23.34,2020-04-14 16:31
4756,2201,P15,2020-04-15,주간,200226-19581-001,1,"19,18,06",가열로19호기,"1110.00 X 770.00 X 5759.00
",TWS360,3차작업(첫작업 요청)  시방서 참고,18(19)호기,CARBON,1,29350,1,72.34,2020-04-14 16:31
4757,2323,P15,2020-04-17,야간,200407-19001-001,1,"20,19,17,06",가열로19호기,"6002.00 X 5326.00 X 231.00
",TWS355,700t 절단완료,20호기,CARBON,1,15540,1,118.27,2020-04-16 20:00
4758,2324,P15,2020-04-17,야간,200407-19001-002,1,"20,19,17,06",가열로19호기,"6002.00 X 5326.00 X 231.00
",TWS355,700t 절단완료,20호기,CARBON,1,15540,1,118.27,2020-04-16 20:00
4759,2326,P15,2020-04-17,야간,200407-19001-004,1,"20,19,17,06",가열로19호기,"6002.00 X 5326.00 X 231.00
",TWS355,700t 절단완료,20호기,CARBON,1,15540,1,118.27,2020-04-16 20:00
4760,2327,P15,2020-04-17,야간,200401-19234-010,"3,4,5,6,7","20,19,17,06",가열로19호기,"6300.00 X 5700.00 X 115.00
",TWS355,"600T, 700T 잔재 사용(중량 12톤 미만)",20호기,CARBON,5,9140,5,69.56,2020-04-16 20:00
4761,2325,P15,2020-04-17,야간,200407-19001-003,1,"20,19,17,06",가열로19호기,"6002.00 X 5326.00 X 231.00
",TWS355,700t 절단완료,20호기,CARBON,1,15540,1,118.27,2020-04-16 20:00
4762,2387,P15,2020-04-20,주간,200228-14072-008,1,"20,19,18,17",가열로19호기,"2732.00 X 1972.00 X 893.10
",F304L,"가우징 완료  4/17 투입
2차작업(황지 마무리)",19호기,SUS 304,1,25750,1,63.07,2020-04-18 07:00
4763,2388,P15,2020-04-20,주간,200228-14072-009,1,"20,19,18,17",가열로19호기,"2970.00 X 1972.00 X 993.50
",F304L,가우징후 완료 2차작업  4/17 투입  80/80/100  현치수 : OD X 900 X 1100,19호기,SUS 304,1,44000,1,107.77,2020-04-18 07:00
4764,2386,P15,2020-04-20,주간,200212-15226-008,"1,2","20,19,18,17",가열로19호기,"3684.00 X 0.00 X 248.00
",TWS355,"700T  1차작업  사용소재 통보
4/17 투입  시방서 참고",19호기,CARBON,2,29900,2,73.23,2020-04-18 07:00
4765,2401,P15,2020-04-20,야간,200326-15207-004,1,"19,18,17,13",가열로19호기,"1760.00 X 1550.00 X 4428.00
",SNCM420,4/21 주간작업분,20호기,ALLOY,1,41500,1,19.11,2020-04-20 19:04
4766,2397,P15,2020-04-20,야간,200212-15226-008,"1,2","19,18,17,13",가열로19호기,"3684.00 X 0.00 X 248.00
",TWS355,"700T  투입완료  1,2차작업
시방서 참고  마무리 전단계까지 작업",17호기,CARBON,2,29900,2,13.77,2020-04-20 19:04
4767,2452,P15,2020-04-21,주간,200212-15226-008,"1,2","20,19,13",가열로19호기,"3684.00 X 0.00 X 248.00
",TWS355,"3차작업(마무리) 단조후 외경절단
시방서 참고  자리 비워 둘 것",19호기,CARBON,2,29900,2,13.77,2020-04-21 02:48
4768,2444,P15,2020-04-21,주간,200326-15207-004,1,"20,19,13",가열로19호기,"1760.00 X 1550.00 X 4428.00
",SNCM420,"3차작업(마무리)   80/80/250
단조후 절단반 이동",20호기,ALLOY,1,41500,1,19.11,2020-04-21 02:48
4769,2490,P15,2020-04-22,주간,200228-19503-006,"3,4","20,19,18",가열로19호기,"1060.00 X 0.00 X 7330.00
",S45C,2차작업 시방서참고  ,19호기,CARBON,2,27850,2,49.25,2020-04-21 16:25
4770,2491,P15,2020-04-22,주간,200422-011,"1,2","20,19,18",가열로19호기,"COG
",F22,"4/21 18시 입고 예정(열괴)  COG
코깅후 열처리 실시",19호기,,2,25100,2,44.39,2020-04-21 16:25
4771,2492,P15,2020-04-22,주간,200331-19157-001,1,"20,19,18",가열로19호기,"7558.00 X 7273.00 X 514.00
",F22,"4/22 02시 입고 예정(열괴)
4/23 주간작업분",19호기,ALLOY,1,40600,1,71.8,2020-04-21 16:25
4772,2542,P15,2020-04-23,주간,191127-15042-016,1,"20,19,18,13",가열로19호기,"936.00 X 800.00 X 5320.00
",SA765GR4,"1000 BLOOM  통째로 투입
1차작업  눕혀서 투입",,CARBON,1,24000,1,48.58,2020-04-22 18:25
4773,2541,P15,2020-04-23,주간,200212-15226-008,"5,6","20,19,18,13",가열로19호기,"3684.00 X 0.00 X 248.00
",TWS355,3차작업 시방서 참고,18호기,CARBON,2,29900,2,60.52,2020-04-22 18:25
4774,2543,P15,2020-04-23,주간,191127-15042-017,1,"20,19,18,13",가열로19호기,"936.00 X 800.00 X 5320.00
",SA765GR4,"1000 BLOOM  통째로 투입
1차작업  눕혀서 투입",,CARBON,1,24000,1,48.58,2020-04-22 18:25
4775,2559,P15,2020-04-23,야간,191127-15042-017,1,"19,17,06",가열로19호기,"936.00 X 800.00 X 5320.00
",SA765GR4,4/24 주간작업분,19호기,CARBON,1,24000,1,24.74,2020-04-23 14:45
4776,2558,P15,2020-04-23,야간,191127-15042-016,1,"19,17,06",가열로19호기,"936.00 X 800.00 X 5320.00
",SA765GR4,2차작업  자리 비워 둘 것,19호기,CARBON,1,24000,1,24.74,2020-04-23 14:45
4777,2557,P15,2020-04-23,야간,200212-15226-008,"7,8","19,17,06",가열로19호기,"3684.00 X 0.00 X 248.00
",TWS355,"2,3차작업(마무리)  시방서 참고
자리 비워 둘 것",19호기,CARBON,2,29900,2,30.83,2020-04-23 14:45
4778,2598,P15,2020-04-24,주간,191127-15042-016,1,"20,19,06,13",가열로19호기,"936.00 X 800.00 X 5320.00
",SA765GR4,3차작업(마무리),,CARBON,1,24000,1,15.97,2020-04-24 04:42
4779,2592,P15,2020-04-24,주간,191127-15042-017,1,"20,19,06,13",가열로19호기,"936.00 X 800.00 X 5320.00
",SA765GR4,3차작업(마무리),,CARBON,1,24000,1,15.97,2020-04-24 04:42
4780,2590,P15,2020-04-24,주간,200417-99010-001,1,"20,19,06,13",가열로19호기,"3195SQ X 2080SQ X 295T 
",SCM430,"2차작업  두번째 작업 요청
단조치수 : 2850SQ X 335T X L",,ALLOY,1,51600,1,34.33,2020-04-24 04:42
4781,2646,P15,2020-04-25,주간,200331-17035-001,1,"20,19,18",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,코깅바 사용  1차작업(업셋팅),,CARBON,1,92000,1,57.58,2020-04-24 16:19
4782,2647,P15,2020-04-25,주간,200331-19157-001,1,"20,19,18",가열로19호기,"7558.00 X 7273.00 X 514.00
",F22,"2차작업  80/150/110  2750*1500*860
작업후 열처리 실시 자리 비워 둘 것",,ALLOY,1,32700,1,20.47,2020-04-24 16:19
4783,2648,P15,2020-04-25,주간,190918-12321-026,1,"20,19,18",가열로19호기,"650.00 X 0.00 X 10161.00
",SF490V,"3차작업(마무리)
시방서 참고  자리 비워 둘 것",,CARBON,1,30000,1,18.78,2020-04-24 16:19
4784,2655,P15,2020-04-25,야간,200331-17035-001,1,"06,13,18,19",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,장입만 실시,19호기,CARBON,1,92000,1,25.34,2020-04-25 09:26
4785,2654,P15,2020-04-25,야간,200228-14072-059,1,"06,13,18,19",가열로19호기,"2970.00 X 1972.00 X 993.50
",F304L,"2,3차작업 COG
압탕 나이프 절단, 코깅후 열처리반",19호기,SUS 304,1,58600,1,16.14,2020-04-25 09:26
4786,2652,P15,2020-04-25,야간,200228-14072-058,1,"06,13,18,19",가열로19호기,"2732.00 X 1972.00 X 893.10
",F304L,"2,3차작업 COG
압탕 나이프 절단, 코깅후 밖으로",19호기,SUS 304,1,33850,1,9.32,2020-04-25 09:26
4787,2711,P15,2020-04-27,주간,200331-17035-001,1,"17,18,19",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,2차작업(punch)  시방서 참고,,CARBON,1,92000,1,103.58,2020-04-26 07:00
4788,2710,P15,2020-04-27,주간,200121-17720-020,"1,2","17,18,19",가열로19호기,"2083.00 X 0.00 X 574.00
",A350LF2,400T   4/25 투입  4/27 야간작업분,,CARBON,2,18400,2,20.72,2020-04-26 07:00
4789,2723,P15,2020-04-27,야간,200331-17035-001,1,"06,17,18,19",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,3차작업(내경 작업),,CARBON,1,92000,1,10.27,2020-04-27 15:20
4790,2756,P15,2020-04-28,주간,200331-17035-001,1,"20,19,17",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,4차작업 시방서참고,,CARBON,1,92000,1,45.51,2020-04-27 20:26
4791,2757,P15,2020-04-28,주간,200228-12005-001,1,"20,19,17",가열로19호기,"1810.00 X 959.00 X 1640.00
",SF490V,"2,3차작업(마무리)  시방성 참고",,CARBON,1,32900,1,16.27,2020-04-27 20:26
4792,2806,P15,2020-04-29,주간,200212-15045-012,"1,2","20,19,17",가열로19호기,"1750.00 X 542.00 X 835.00
",S20CrMoVS,"2차작업 시방서 참고(금형작업)
자리 비워 둘 것",,ALLOY,2,13200,2,12.16,2020-04-28 15:12
4793,2805,P15,2020-04-29,주간,200331-17035-001,1,"20,19,17",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,5차작업 시방서참고,,CARBON,1,92000,1,84.76,2020-04-28 15:12
4794,2841,P15,2020-04-30,주간,200331-17035-001,1,"20,19,17",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,6차작업(마무리) 시방서참고,,CARBON,1,92000,1,29.72,2020-04-29 16:51
4795,2895,P15,2020-05-06,주간,200212-15226-008,"9,10","06,17,19,20",가열로19호기,"3684.00 X 0.00 X 248.00
",TWS355,"600T  1,2차작업  4/30 투입 시방서 참고
사용소재 통보",,CARBON,2,29900,2,76.83,2020-05-01 08:44
4796,2894,P15,2020-05-06,주간,200331-17035-002,1,"06,17,19,20",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,"코깅바 사용  1차작업 5/1 투입
5/4 출근시 작업자가 소재 세울 것",,CARBON,1,94000,1,241.54,2020-05-01 08:44
4797,2903,P15,2020-05-06,야간,200212-15226-008,"9,10","19,18,17",가열로19호기,"3684.00 X 0.00 X 248.00
",TWS355,3차작업(마무리)  시방서 참고,,CARBON,2,29900,2,13.93,2020-05-06 11:03
4798,2902,P15,2020-05-06,야간,200331-17035-002,1,"19,18,17",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,2차작업 시방서 참고(내경 작업),,CARBON,1,92000,1,42.87,2020-05-06 11:03
4799,2933,P15,2020-05-07,주간,200331-17035-002,1,"06,13,19,20",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,3차작업 시방서 참고,,CARBON,1,92000,1,65.36,2020-05-06 21:45
4800,2934,P15,2020-05-07,주간,200212-15045-015,"3,4","06,13,19,20",가열로19호기,"1474.00 X 0.00 X 3726.00
",S30Mn,"3차작업  시방서 참고
작업후 P5로 이동",,CARBON,2,22930,2,16.29,2020-05-06 21:45
4801,2982,P15,2020-05-08,주간,200228-14072-008,1,"19,18,13",가열로19호기,"2732.00 X 1972.00 X 893.10
",F304L,단조수정  2차작업,,SUS 304,1,23750,1,20.46,2020-05-07 16:12
4802,2978,P15,2020-05-08,주간,200331-17035-002,1,"19,18,13",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,4차작업 시방서 참고,,CARBON,1,94000,1,80.97,2020-05-07 16:12
4803,3027,P15,2020-05-09,주간,200331-17035-002,1,"18,19,20",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,"5차작업 시방서 참고
6차작업 : 5/11 야간",,CARBON,1,94000,1,4.05,2020-05-09 08:26
4804,3093,P15,2020-05-11,야간,200331-17035-002,1,"20,19,06",가열로19호기,"1895.00 X 1140.00 X 8140.00
",TWS355,"6차작업(마무리) 시방서 참고
첫작업 요청",,CARBON,1,94000,1,139.92,2020-05-09 09:47
4805,3152,P15,2020-05-12,야간,200408-15007-059,"3,4","19,17,06",가열로19호기,"2474.00 X 0.00 X 390.00
",TWS355,"600T 사용소재 통보  1,2차작업",6호기,CARBON,2,18000,2,31.25,2020-05-11 22:59
4806,3150,P15,2020-05-12,야간,200408-19001-004,1,"19,17,06",가열로19호기,"6222.00 X 5347.00 X 283.00
",TWS355,700T  1차작업  ,,CARBON,1,24100,1,41.85,2020-05-11 22:59
4807,3149,P15,2020-05-12,야간,200408-19001-003,1,"19,17,06",가열로19호기,"6222.00 X 5347.00 X 283.00
",TWS355,700T  1차작업  ,,CARBON,1,24100,1,41.85,2020-05-11 22:59
4808,3148,P15,2020-05-12,야간,200121-19151-002,1,"19,17,06",가열로19호기,"6623.00 X 6130.60 X 633.00
",A350LF2B,"5/12 06시 입고 예정(열괴)
5/13 작업분",,CARBON,1,86615,1,150.39,2020-05-11 22:59
4809,3193,P15,2020-05-13,주간,200212-15045-012,"7,8","20,19,13,06",가열로19호기,"1750.00 X 542.00 X 835.00
",S20CrMoVS,2차작업  금형작업  자리 비워 둘 것,,ALLOY,2,13200,2,12.41,2020-05-13 02:52
4810,3191,P15,2020-05-13,주간,200408-19001-004,1,"20,19,13,06",가열로19호기,"6222.00 X 5347.00 X 283.00
",TWS355,2차작업,,CARBON,1,24100,1,22.66,2020-05-13 02:52
4811,3190,P15,2020-05-13,주간,200408-19001-003,1,"20,19,13,06",가열로19호기,"6222.00 X 5347.00 X 283.00
",TWS355,2차작업,,CARBON,1,24100,1,22.66,2020-05-13 02:52
4812,3189,P15,2020-05-13,주간,200121-19151-002,1,"20,19,13,06",가열로19호기,"6623.00 X 6130.60 X 633.00
",A350LF2B,"5/12 06시 입고 예정(열괴)
5/13 작업분",,CARBON,1,81737,1,76.84,2020-05-13 02:52
